total_events_h12,event_type_diversity_h12,unique_repos_h12,last_active_minute_h12,first_active_minute_h12,activity_duration_h12,push_count_h12,pr_count_h12,minutes_since_last_action_h12,is_active_next_hour,total_events_h12_capped,unique_repos_h12_capped,events_per_repo,diversity_score,log_total_events,is_bot_suspect
4,2,1,58,12,19.63839776220725,3.0,0.0,2,1,4,1,2.0,0.5,1.6094379124341003,0
4,2,1,57,2,25.645012510557812,3.0,1.0,3,1,4,1,2.0,0.5,1.6094379124341003,0
1,1,1,0,0,0.0,1.0,0.0,60,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,0.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,48,48,0.0,0.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,7,5,1.4142135623730951,2.0,0.0,53,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,44,1,30.405591591021544,2.0,0.0,16,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,45,45,0.0,1.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,57,12,19.018412131405714,5.0,0.0,3,1,5,1,2.5,0.2,1.791759469228055,0
3,2,1,25,1,13.856406460551018,1.0,0.0,35,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
24,1,1,59,1,18.127567284447572,24.0,0.0,1,1,24,1,12.0,0.041666666666666664,3.2188758248682006,0
3,1,1,57,18,20.256686138984662,0.0,0.0,3,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,52,26,18.384776310850235,2.0,0.0,8,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
14,2,1,58,4,17.68279725273461,12.0,0.0,2,0,14,1,7.0,0.14285714285714285,2.70805020110221,0
8,2,1,16,5,4.50198368975912,0.0,0.0,44,0,8,1,4.0,0.25,2.1972245773362196,0
1,1,1,24,24,0.0,0.0,0.0,36,1,1,1,0.5,1.0,0.6931471805599453,0
8,1,1,38,4,12.068258248100971,8.0,0.0,22,0,8,1,4.0,0.125,2.1972245773362196,0
1,1,1,36,36,0.0,1.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,2,2,0.0,0.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,5,3,1.4142135623730951,2.0,0.0,55,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,59,59,0.0,1.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,2,50,45,3.5355339059327378,2.0,0.0,10,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
1,1,1,22,22,0.0,1.0,0.0,38,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,24,23,0.7071067811865476,0.0,0.0,36,0,2,1,1.0,1.0,1.0986122886681098,0
2,2,1,56,56,0.0,1.0,0.0,4,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,5,5,0.0,1.0,0.0,55,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,56,55,0.7071067811865476,0.0,0.0,4,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,17,3,9.899494936611665,2.0,0.0,43,0,2,1,1.0,0.5,1.0986122886681098,0
7,1,1,52,17,16.580252166501026,7.0,0.0,8,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,41,41,0.0,0.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,2,59,7,25.826343140289914,4.0,0.0,1,0,4,2,1.3333333333333333,0.25,1.6094379124341003,0
5,1,1,47,12,16.109003693587013,5.0,0.0,13,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,48,47,0.7071067811865476,1.0,0.0,12,0,2,1,1.0,1.0,1.0986122886681098,0
2,2,2,28,28,0.0,1.0,1.0,32,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
3,1,1,40,24,8.18535277187245,3.0,0.0,20,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,55,0,23.89386253134195,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,5,5,0.0,0.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,41,41,0.0,0.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,24,3,10.503967504392488,2.0,0.0,36,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,39,39,0.0,1.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,23,20,2.1213203435596424,0.0,1.0,37,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,57,57,0.0,1.0,0.0,3,1,1,1,0.5,1.0,0.6931471805599453,0
49,3,1,45,34,2.011658198472843,18.0,19.0,15,0,45,1,22.5,0.06666666666666667,3.828641396489095,0
2,1,1,58,55,2.1213203435596424,2.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,10,10,0.0,0.0,0.0,50,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,13,13,0.0,1.0,0.0,47,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,27,27,0.0,1.0,0.0,33,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,58,58,0.0,0.0,0.0,2,1,2,1,1.0,0.5,1.0986122886681098,0
2,1,2,5,1,2.8284271247461903,2.0,0.0,55,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,22,22,0.0,1.0,0.0,38,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,51,51,0.0,0.0,0.0,9,1,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,26,11,7.937253933193772,2.0,0.0,34,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,37,37,0.0,0.0,0.0,23,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,59,41,6.8044103344816005,5.0,0.0,1,0,5,1,2.5,0.2,1.791759469228055,0
2,1,1,45,15,21.213203435596427,2.0,0.0,15,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,12,12,0.0,1.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,50,50,0.0,1.0,0.0,10,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,2,45,0,17.10263137648707,5.0,0.0,15,1,5,2,1.6666666666666667,0.2,1.791759469228055,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,2,49,10,27.577164466275352,0.0,0.0,11,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,42,42,0.0,0.0,0.0,18,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,2,40,30,4.725815626252608,0.0,0.0,20,0,4,2,1.3333333333333333,0.25,1.6094379124341003,0
1,1,1,51,51,0.0,1.0,0.0,9,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,57,54,2.1213203435596424,2.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,5,5,0.0,1.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,2,35,9,18.384776310850235,1.0,0.0,25,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,38,38,0.0,0.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
5,2,2,43,11,16.099689437998485,2.0,0.0,17,1,5,2,1.6666666666666667,0.4,1.791759469228055,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,2,2,0.0,1.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,47,28,10.692676621563628,3.0,0.0,13,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,45,45,0.0,0.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,17,17,0.0,1.0,0.0,43,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,43,32,7.7781745930520225,0.0,0.0,17,0,2,1,1.0,0.5,1.0986122886681098,0
5,1,1,52,43,3.7013511046643495,5.0,0.0,8,0,5,1,2.5,0.2,1.791759469228055,0
3,2,1,52,34,10.115993936995677,1.0,0.0,8,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,26,26,0.0,1.0,0.0,34,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,2,20,16,2.0,3.0,0.0,40,0,3,2,1.0,0.3333333333333333,1.3862943611198906,0
2,1,1,26,26,0.0,0.0,0.0,34,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,10,10,0.0,0.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,40,40,0.0,1.0,0.0,20,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,25,21,2.8284271247461903,0.0,0.0,35,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,40,11,20.506096654409877,1.0,0.0,20,1,2,1,1.0,1.0,1.0986122886681098,0
8,1,2,17,0,6.2777953363991,8.0,0.0,43,0,8,2,2.6666666666666665,0.125,2.1972245773362196,0
5,1,1,51,19,11.92895636675732,5.0,0.0,9,0,5,1,2.5,0.2,1.791759469228055,0
5,1,1,59,47,6.308724118235001,5.0,0.0,1,0,5,1,2.5,0.2,1.791759469228055,0
2,1,2,0,0,0.0,2.0,0.0,60,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
6,5,1,52,2,26.133630950686257,1.0,2.0,8,0,6,1,3.0,0.8333333333333334,1.9459101490553132,0
4,2,1,48,44,1.9148542155126762,3.0,1.0,12,0,4,1,2.0,0.5,1.6094379124341003,0
5,2,3,59,12,24.234273250914704,3.0,0.0,1,0,5,3,1.25,0.4,1.791759469228055,0
1,1,1,43,43,0.0,1.0,0.0,17,0,1,1,0.5,1.0,0.6931471805599453,0
5,2,2,32,18,5.412947441089743,3.0,0.0,28,1,5,2,1.6666666666666667,0.4,1.791759469228055,0
1,1,1,55,55,0.0,0.0,0.0,5,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,5,5,0.0,1.0,0.0,55,1,1,1,0.5,1.0,0.6931471805599453,0
4,2,1,57,34,11.5,2.0,0.0,3,1,4,1,2.0,0.5,1.6094379124341003,0
5,4,1,13,8,2.16794833886788,2.0,1.0,47,0,5,1,2.5,0.8,1.791759469228055,0
2,2,1,59,53,4.242640687119285,1.0,0.0,1,1,2,1,1.0,1.0,1.0986122886681098,0
8,4,1,51,12,13.395095051121192,3.0,1.0,9,0,8,1,4.0,0.5,2.1972245773362196,0
4,1,1,56,1,23.89386253134195,4.0,0.0,4,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
10,4,1,44,4,13.39983416149452,5.0,2.0,16,1,10,1,5.0,0.4,2.3978952727983707,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,19,1,12.727922061357855,2.0,0.0,41,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,2,38,35,2.1213203435596424,2.0,0.0,22,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,1,30,30,0.0,0.0,0.0,30,0,2,1,1.0,0.5,1.0986122886681098,0
13,1,1,56,31,8.211155638707435,13.0,0.0,4,1,13,1,6.5,0.07692307692307693,2.6390573296152584,0
2,1,1,49,45,2.8284271247461903,2.0,0.0,11,0,2,1,1.0,0.5,1.0986122886681098,0
4,4,1,33,33,0.0,1.0,1.0,27,1,4,1,2.0,1.0,1.6094379124341003,0
6,1,1,23,22,0.40824829046386263,6.0,0.0,37,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
13,2,1,58,1,21.30968240266767,10.0,3.0,2,0,13,1,6.5,0.15384615384615385,2.6390573296152584,0
2,1,1,53,53,0.0,0.0,0.0,7,1,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,33,26,4.949747468305833,1.0,0.0,27,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,45,45,0.0,1.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,43,43,0.0,0.0,0.0,17,0,1,1,0.5,1.0,0.6931471805599453,0
5,2,1,48,12,13.845576911057192,2.0,0.0,12,0,5,1,2.5,0.4,1.791759469228055,0
4,2,1,26,6,8.698658900466592,3.0,0.0,34,0,4,1,2.0,0.5,1.6094379124341003,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,58,26,22.627416997969522,2.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,7,7,0.0,1.0,0.0,53,0,1,1,0.5,1.0,0.6931471805599453,0
14,1,1,44,0,16.14358648551754,14.0,0.0,16,1,14,1,7.0,0.07142857142857142,2.70805020110221,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,21,21,0.0,0.0,0.0,39,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,58,58,0.0,1.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,6,6,0.0,1.0,0.0,54,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,14,14,0.0,1.0,0.0,46,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,52,15,18.502252115170556,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,59,59,0.0,0.0,0.0,1,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,9,9,0.0,0.0,0.0,51,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
6,2,4,53,22,11.09354166471045,2.0,0.0,7,1,6,4,1.2,0.3333333333333333,1.9459101490553132,0
3,1,1,54,16,19.008769905844336,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
9,3,2,49,31,6.936217348894939,3.0,5.0,11,0,9,2,3.0,0.3333333333333333,2.302585092994046,0
2,1,2,53,41,8.48528137423857,2.0,0.0,7,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,1,46,46,0.0,0.0,0.0,14,0,2,1,1.0,0.5,1.0986122886681098,0
4,2,1,13,10,1.4999999999999998,2.0,0.0,47,0,4,1,2.0,0.5,1.6094379124341003,0
5,1,1,32,25,2.738612787525831,5.0,0.0,28,1,5,1,2.5,0.2,1.791759469228055,0
1,1,1,48,48,0.0,0.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,18,18,0.0,0.0,0.0,42,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,2,35,34,0.7071067811865476,2.0,0.0,25,1,2,2,0.6666666666666666,0.5,1.0986122886681098,0
7,1,1,57,2,24.643167699906485,7.0,0.0,3,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
1,1,1,12,12,0.0,1.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,56,18,26.870057685088806,2.0,0.0,4,0,2,1,1.0,0.5,1.0986122886681098,0
5,1,1,56,7,18.99210362229524,5.0,0.0,4,1,5,1,2.5,0.2,1.791759469228055,0
1,1,1,59,59,0.0,0.0,0.0,1,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,45,45,0.0,1.0,0.0,15,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,2,59,30,20.506096654409877,2.0,0.0,1,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
7,1,1,57,37,9.529403119268478,7.0,0.0,3,0,7,1,3.5,0.14285714285714285,2.0794415416798357,0
2,1,1,34,15,13.435028842544403,2.0,0.0,26,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,54,8,32.526911934581186,2.0,0.0,6,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,59,59,0.0,0.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
3,3,1,59,59,0.0,1.0,0.0,1,0,3,1,1.5,1.0,1.3862943611198906,0
1,1,1,56,56,0.0,0.0,0.0,4,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,53,12,28.991378028648448,2.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
3,1,2,21,3,9.451631252505218,3.0,0.0,39,1,3,2,1.0,0.3333333333333333,1.3862943611198906,0
3,3,2,54,44,5.773502691896258,1.0,1.0,6,1,3,2,1.0,1.0,1.3862943611198906,0
3,1,1,55,17,19.008769905844336,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,2,3,7,5,1.0,2.0,0.0,53,1,3,3,0.75,0.6666666666666666,1.3862943611198906,0
2,1,1,58,56,1.4142135623730951,2.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,35,33,1.4142135623730951,2.0,0.0,25,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,5,5,0.0,1.0,0.0,55,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,58,58,0.0,1.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,7,0,4.949747468305833,2.0,0.0,53,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,59,59,0.0,0.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,19,19,0.0,1.0,0.0,41,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,26,12,6.55108133567785,4.0,0.0,34,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,26,26,0.0,0.0,0.0,34,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,44,44,0.0,1.0,0.0,16,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,0.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,42,20,15.556349186104045,1.0,0.0,18,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,28,28,0.0,0.0,0.0,32,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,23,23,0.0,0.0,0.0,37,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,52,52,0.0,0.0,0.0,8,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,58,58,0.0,0.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,52,15,18.502252115170556,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,2,2,9,8,0.5773502691896255,2.0,0.0,51,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
3,2,1,52,18,18.58314648635514,2.0,0.0,8,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
8,1,1,55,0,19.445436482630058,8.0,0.0,5,1,8,1,4.0,0.125,2.1972245773362196,0
3,1,1,53,37,8.020806277010644,3.0,0.0,7,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,58,58,0.0,1.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,53,38,7.637626158259734,2.0,0.0,7,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
3,2,1,28,13,8.386497083606084,2.0,0.0,32,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
3,2,1,57,55,1.154700538379251,1.0,2.0,3,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
4,2,3,43,24,7.932002689527195,3.0,0.0,17,0,4,3,1.0,0.5,1.6094379124341003,0
2,1,1,36,32,2.8284271247461903,2.0,0.0,24,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,30,28,1.4142135623730951,0.0,0.0,30,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,38,1,26.16295090390226,2.0,0.0,22,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,58,58,0.0,1.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,55,31,11.086778913041726,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
4,2,1,52,45,2.886751345948128,3.0,0.0,8,0,4,1,2.0,0.5,1.6094379124341003,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,3,45,14,15.340577998671801,4.0,0.0,15,0,4,3,1.0,0.25,1.6094379124341003,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,7,7,0.0,0.0,0.0,53,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,2,49,43,4.242640687119285,1.0,1.0,11,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,22,22,0.0,1.0,0.0,38,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,5,57,54,1.4142135623730943,0.0,0.0,3,0,5,5,0.8333333333333334,0.2,1.791759469228055,0
2,1,2,30,25,3.5355339059327378,0.0,0.0,30,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
1,1,1,47,47,0.0,1.0,0.0,13,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,44,44,0.0,0.0,1.0,16,1,2,1,1.0,1.0,1.0986122886681098,0
4,1,1,44,26,8.48528137423857,4.0,0.0,16,1,4,1,2.0,0.25,1.6094379124341003,0
3,1,1,58,47,5.5677643628300215,3.0,0.0,2,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,51,38,9.192388155425117,2.0,0.0,9,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,16,9,4.949747468305833,2.0,0.0,44,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
129,1,1,59,53,1.9701011267476594,129.0,0.0,1,1,45,1,22.5,0.022222222222222223,3.828641396489095,0
8,4,1,57,34,11.903630898655608,2.0,3.0,3,1,8,1,4.0,0.5,2.1972245773362196,0
1,1,1,15,15,0.0,0.0,0.0,45,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,26,26,0.0,1.0,0.0,34,1,1,1,0.5,1.0,0.6931471805599453,0
13,3,1,54,19,12.109542751112679,0.0,0.0,6,1,13,1,6.5,0.23076923076923078,2.6390573296152584,0
4,1,1,52,8,19.737865470545017,4.0,0.0,8,0,4,1,2.0,0.25,1.6094379124341003,0
2,2,2,33,20,9.192388155425117,0.0,0.0,27,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,34,34,0.0,1.0,0.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,28,28,0.0,2.0,0.0,32,1,2,1,1.0,0.5,1.0986122886681098,0
3,2,1,51,45,3.214550253664317,1.0,0.0,9,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,1,1,11,10,0.7071067811865476,2.0,0.0,49,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,4,4,0.0,0.0,0.0,56,0,2,1,1.0,1.0,1.0986122886681098,0
5,4,2,58,30,12.521980673998824,2.0,1.0,2,1,5,2,1.6666666666666667,0.8,1.791759469228055,0
3,2,1,56,42,8.082903768654761,0.0,0.0,4,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,11,11,0.0,1.0,0.0,49,0,1,1,0.5,1.0,0.6931471805599453,0
552,1,16,32,0,9.670643272452596,552.0,0.0,28,1,45,6,6.428571428571429,0.022222222222222223,3.828641396489095,0
10,3,1,20,1,6.549809157525126,2.0,0.0,40,1,10,1,5.0,0.3,2.3978952727983707,0
1,1,1,30,30,0.0,0.0,0.0,30,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,53,34,13.435028842544403,2.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,38,38,0.0,0.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,29,29,0.0,1.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,26,26,0.0,1.0,0.0,34,0,1,1,0.5,1.0,0.6931471805599453,0
7,2,1,59,48,4.466808810815718,5.0,0.0,1,1,7,1,3.5,0.2857142857142857,2.0794415416798357,0
2,2,1,5,5,0.0,1.0,0.0,55,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,1,1,0.0,0.0,0.0,59,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,15,15,0.0,1.0,0.0,45,0,1,1,0.5,1.0,0.6931471805599453,0
49,1,1,59,0,17.328484080963854,49.0,0.0,1,1,45,1,22.5,0.022222222222222223,3.828641396489095,0
1,1,1,43,43,0.0,1.0,0.0,17,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,2,2,0.0,0.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
10,1,8,56,0,18.167125376471766,10.0,0.0,4,0,10,6,1.4285714285714286,0.1,2.3978952727983707,0
3,1,1,55,17,19.0,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,56,56,0.0,0.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
4,3,3,33,18,7.500000000000001,0.0,2.0,27,0,4,3,1.0,0.75,1.6094379124341003,0
2,1,1,40,39,0.7071067811865476,2.0,0.0,20,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,8,7,0.7071067811865476,1.0,0.0,52,0,2,1,1.0,1.0,1.0986122886681098,0
4,3,3,57,4,28.92519086655552,2.0,1.0,3,1,4,3,1.0,0.75,1.6094379124341003,0
3,2,2,38,37,0.5773502691896263,1.0,0.0,22,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,57,2,22.543291685111114,5.0,0.0,3,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,53,53,0.0,0.0,0.0,7,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,42,42,0.0,1.0,0.0,18,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,32,11,8.28854631404084,5.0,0.0,28,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,1,37,23,8.082903768654761,0.0,2.0,23,0,4,1,2.0,0.5,1.6094379124341003,0
3,1,1,55,17,19.008769905844336,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
